host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.5029768619999686,52,822.53,92.2,6.8,-72.0,0.72,2.0,-0.74,0.23,0.9,-0.09,-150.9,-130.3,15.0,-0.39,3.5,-0.08,0.0,0.9332738076256079,2.2507776433935005,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06535810808743603,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5121495969999614,53,822.54,92.2,6.7,-72.2,0.6,2.48,-0.86,0.19,0.91,-0.09,-152.2,-128.7,9.0,-0.36,3.5,-0.13,0.0,0.9339700209321496,2.6925824035672523,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06336865688527638,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5228020949998609,54,822.55,92.3,6.6,-72.5,0.51,2.91,-0.9,0.14,0.92,-0.09,-153.5,-127.8,16.0,-0.32,3.43,0.0,0.0,0.9349331526906082,3.088397642791485,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06115741462428148,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5321110610000233,55,822.56,92.3,6.6,-72.8,0.47,3.26,-0.86,0.1,0.93,-0.07,-154.8,-125.0,21.0,-0.29,3.37,0.32,0.0,0.9379765455489812,3.4041298447620942,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.05695174133059022,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5428224869999667,56,822.57,92.3,6.5,-73.2,0.4,3.49,-0.75,0.05,0.94,-0.05,-156.0,-124.0,12.0,-0.26,3.34,-0.11,0.0,0.9426558226627574,3.5920189309077983,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.05122701493247783,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5521163679998153,57,822.58,92.3,6.4,-73.5,0.29,3.61,-0.66,0.02,0.95,-0.03,-157.3,-123.5,4.0,-0.22,3.37,0.04,0.0,0.9506839643120104,3.6812769523631337,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.042334895817560336,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5627046459999292,58,822.59,92.3,6.3,-73.9,0.08,3.58,-0.56,0.0,0.97,-0.01,-158.5,-124.6,-3.0,-0.19,3.39,-0.1,0.0,0.970051545022222,3.6244171945293493,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.022507968805201783,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5721616419998554,59,822.6,92.3,6.3,-74.3,-0.15,3.43,-0.43,-0.02,0.98,0.02,-159.7,-125.2,-3.0,-0.15,3.38,-0.08,0.0,0.9804080783020914,3.4601011545907157,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.011908406814825634,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5828685179999411,60,822.61,92.2,6.2,-74.6,-0.26,3.17,-0.27,-0.04,0.98,0.05,-161.0,-124.6,5.0,-0.12,3.38,-0.1,0.0,0.982089608946149,3.1920839587955703,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.010022338647352802,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5922248919998765,61,822.62,92.1,6.2,-74.9,-0.27,2.84,-0.17,-0.04,0.97,0.06,-162.2,-123.9,13.0,-0.09,3.32,0.01,0.0,0.9726767191621274,2.8578663369723927,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.019046523862746967,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6028911029998199,62,822.63,92.1,6.2,-75.2,-0.23,2.5,-0.09,-0.04,0.98,0.07,-163.5,-121.4,19.0,-0.05,3.24,0.05,0.0,0.9833107342035884,2.5121703763877163,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.008244258644860336,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6121669069998461,63,822.64,92.0,6.2,-75.4,-0.19,2.14,-0.06,-0.02,0.97,0.08,-164.6,-116.3,46.0,-0.02,3.05,-0.02,0.0,0.973498844375277,2.149255685115198,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.01769502550370805,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6226432609998938,64,822.65,92.0,6.2,-75.6,-0.15,1.83,-0.1,0.0,0.97,0.07,-165.8,-109.3,59.0,0.0,2.88,0.89,0.0,0.9725224933131367,1.8388583414716861,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.018297949034531524,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6322532780000074,65,822.66,92.0,6.2,-75.8,-0.17,1.57,-0.16,0.0,0.98,0.09,-166.8,-102.5,70.0,0.02,2.66,-0.22,0.0,0.9841239759298621,1.5872617931519677,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.006562537089449982,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6429785670000001,66,822.67,91.9,6.2,-75.9,-0.23,1.39,-0.23,0.01,0.99,0.08,-167.8,-95.3,72.0,0.05,2.44,0.12,0.0,0.9932774033471213,1.42755034937476,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.002539072521253072,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6521721540000271,67,822.68,91.9,6.2,-76.0,-0.31,1.26,-0.3,0.01,1.0,0.08,-168.7,-87.1,74.0,0.07,2.26,-0.03,0.0,1.0032447358446492,1.3318032887780389,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.012256276918405362,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6628283029999693,68,822.69,91.8,6.1,-76.2,-0.48,1.22,-0.39,0.02,1.0,0.08,-169.5,-78.4,89.0,0.09,2.0,-0.31,0.0,1.0033942395688744,1.367808466123821,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.012157665029777887,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6721516449999854,69,822.7,91.8,6.1,-76.3,-0.63,1.17,-0.46,0.02,1.01,0.08,-170.2,-69.7,88.0,0.11,1.77,-0.12,0.0,1.0133607452432722,1.4062005546862795,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.021681687290092233,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6829275269999471,70,822.71,91.7,6.1,-76.4,-0.83,1.17,-0.48,0.02,1.02,0.08,-170.9,-61.1,91.0,0.13,1.52,-0.08,0.0,1.0233279044372825,1.5126797413861268,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.031015869554420483,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.6921038189998399,71,822.72,91.6,6.0,-76.5,-0.96,1.21,-0.47,0.02,1.01,0.07,-171.4,-53.2,73.0,0.14,1.36,-0.1,0.0,1.0126203632161461,1.6144968256394931,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.01990216176661863,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.7026839559998734,72,822.73,91.4,6.0,-76.7,-1.04,1.27,-0.48,0.01,1.0,0.06,-171.9,-45.5,77.0,0.15,1.12,0.15,0.0,1.0018482919085105,1.7102339021315185,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.008947488649803215,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
