host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.3524863059999461,37,969.71,91.1,9.0,-90.8,-0.79,-1.97,0.62,0.03,0.95,-0.09,-71.4,170.9,-91.0,-2.6,-4.5,0.12,0.0,0.954725091322104,2.2111987698983553,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.026300752019890017,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.36033370400014064,38,969.72,91.1,9.1,-90.6,-0.7,-2.05,0.63,0.02,0.95,-0.1,-69.8,156.4,-145.0,-2.64,-4.02,0.21,0.0,0.9554580053565933,2.2559698579546668,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.025056481225692706,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.3721919260001414,39,969.73,91.1,9.1,-90.4,-0.52,-2.14,0.62,0.0,0.94,-0.09,-68.4,135.6,-200.0,-2.67,-3.38,0.1,0.0,0.9442986815621421,2.2878811157925143,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.035491488919740966,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.38027214599992476,40,969.74,91.1,9.2,-90.2,-0.32,-2.28,0.62,0.0,0.95,-0.09,-67.2,107.9,-263.0,-2.7,-2.57,0.19,0.0,0.9542536350467835,2.3843657437566077,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.025025804726397594,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.39239288599992506,41,969.75,91.1,9.2,-89.9,-0.23,-2.43,0.65,0.01,0.95,-0.09,-66.3,76.8,-309.0,-2.72,-1.65,0.42,0.0,0.9543060305792895,2.525925572933613,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.024473941010013767,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4005797380000331,42,969.76,91.1,9.3,-89.7,-0.09,-2.58,0.66,0.01,0.95,-0.1,-65.8,40.1,-353.0,-2.73,-0.63,0.03,0.0,0.9553009996854395,2.6646012834943993,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.023009392465786593,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.41211684800009607,43,969.77,91.1,9.4,-89.4,0.03,-2.71,0.69,0.02,0.94,-0.11,-65.7,3.8,-335.0,-2.73,0.22,-0.12,0.0,0.9466255859631092,2.796622963504376,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.03105111006435457,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4205601169999227,44,969.78,91.2,9.4,-89.1,0.05,-2.8,0.74,0.01,0.94,-0.11,-65.8,-12.8,-171.0,-2.73,0.42,0.13,0.0,0.9464671151181112,2.896566933457606,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.0305853892911655,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4323662880001393,45,969.79,91.2,9.5,-88.8,0.08,-2.91,0.84,0.0,0.92,-0.11,-66.0,-20.5,-111.0,-2.72,0.64,0.18,0.0,0.9265527507918802,3.029867983922732,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.04948975854504867,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4404896539999754,46,969.8,91.3,9.6,-88.5,0.22,-3.13,0.93,-0.01,0.9,-0.12,-66.2,-30.9,-128.0,-2.71,1.04,0.21,0.0,0.9080198235721508,3.2726441908646287,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.0666622320494824,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
